id,vayu,source,answer,desc
627,【M5】,第四届随蓝知识竞赛,麦克斯韦妖,这是由一个物理学家提出的概念，他假设世界上存在一种能够探测并控制分子运动的怪物，以此否定热力学的第二定律。
628,【J2】,第四届随蓝知识竞赛,拘役,这是对犯罪者的一种处理方式，通常适用于情节较轻的罪犯，时限不超过1年，指短期剥夺人身自由，就近拘禁并强制劳动。
633,【W3】,第四届随蓝知识竞赛,吴道子,这是一位画家的姓和字，开元年间被召入宫廷，精于佛道，苏轼曾高度评价他的画工。其人物画被誉为“吴带当风”。其原名为吴道玄。
634,【S8】,第四届随蓝知识竞赛,山丹丹花开红艳艳/山丹丹开花红艳艳,此曲由《信天游》和《揽工调》改编而来，描绘了中央红军长征结束到达陕北的史实。歌曲以山水起兴，以红百合收尾，赞颂了英勇善战的红军精神。
636,【H2】,第四届随蓝知识竞赛,滑稽,这个词本义是形容说话正言若反，善于讽喻，后来指说话或动作引人发笑，百度最有名的气泡表情以此词命名。
639,【D4】,第四届随蓝知识竞赛,当且仅当,这个词的意思是指，在，并只有在某些条件成立时，结论才成立。在数学中，该词与“充分必要”同义。
640,【Y2】,第四届随蓝知识竞赛,要离,这位屠夫的父亲为职业刺客，擅长击剑的他后来因成功刺杀庆忌被列为了四大刺客之一。
641,【J3】,第四届随蓝知识竞赛,金仆姑,这是一种兵器的名字，在卢纶的一首《塞下曲》中有提及，是箭的一种。辛弃疾的“燕兵夜娖银胡觮”的下句也提到了它。
644,【D2】,第四届随蓝知识竞赛,地核,这是地球固体圈层的一部分，温度非常高，是从古登堡界面到地球中心的部分，位于地球的最内部。
646,【W4】,第四届随蓝知识竞赛,韦达定理,这是一个数学名词，它说明了一元二次方程中根和系数的关系。
647,【T4】,第四届随蓝知识竞赛,踏雪寻梅,这是一首欢快的歌，也是孟浩然冬天经常骑驴所做的事情，歌曲的首句为“雪霁天晴朗，腊梅处处香”。
649,【T2】,第四届随蓝知识竞赛,跳远,这是一个运动项目，通常由助跑、起跳、腾空、落地等动作组合而成，是一个田径项目，常沿直线助跑，以跳出的距离作为最终成绩。
652,【D4】,第四届随蓝知识竞赛,定语从句,这个词指的是英语中一个跟在名词或代词后进行修饰限定的句子，通常可用that或which等词作关系代词。
654,【P4】,第四届随蓝知识竞赛,平津战役,这场战役是在战场南北都已经开战后才开始的，战争结束后，太原、青岛等6座城市成为失败方在华北的最后据点，这场战役中，北平和平解放。
655,【Y2】,第四届随蓝知识竞赛,榆树,这是一种乔木，先结果后长叶子，果实寿命只有一个月，飘落时就像撒硬币一般。这种植物常用于形容暮年或一个人不开窍。
658,【H3】,第四届随蓝知识竞赛,红细胞,这是哺乳动物体内的一种没有细胞核的细胞，也是血液中数量最多的血细胞。运输氧气时呈鲜红色。
663,【K2】,第四届随蓝知识竞赛,空集,这是一个数学名词，它是任何集合的子集，即不含任何元素的集合。
665,【Y2】,第四届随蓝知识竞赛,雨水,这是一种可以入中药的物质，古代中医认为天然的它性轻清，味甘淡。夏日尤佳。可以去病。其主要成分是一种无机物，常温常压下为无色无味的透明液体，该词条与一个节气同名。
666,【B3】,第四届随蓝知识竞赛,拔萝卜,这是谜语“启莱”的谜底，是小蓓蕾组合曾经演唱过的一首儿歌。提到了两个人物和两只动物，描写了他们将某种植物从地上拔起的过程。
667,【C4】,第四届随蓝知识竞赛,冲动消费,这是一种购买行为，分多种类型，指顾客在外界因素促发下所进行的事先没有计划或者意识的购买行为。
672,【Y4】,第四届随蓝知识竞赛,氧化产物,这个词指在有电子转移的化学过程中，化合价上升的物质发生反应后得到的生成物。
673,【J5】,第四届随蓝知识竞赛,基本不等式/均值不等式,这个概念可表述为两个正实数的算术平均值大于或等于它们的几何平均值，是一个常用的不等式。
677,【H2】,第四届随蓝知识竞赛,合欢,这是一种豆科含羞草亚科乔木，羽状复叶，花序鸡冠形红色，六七月开花。其名称含有阖家团圆及男女行房的意思。
679,【N4】,第四届随蓝知识竞赛,南丁格尔,这个英国人出生于意大利，曾在克里米亚战争中担任医疗护理工作，被称为提灯女神。1912年，国际护士理事会将她的生日定为国际护士节。
682,【Y4】,第四届随蓝知识竞赛,永乐大典,这是一部百科全书式的文献合集，由解缙和姚广孝在朱棣的命令下于永乐年间主持编撰。
685,【B4】,第四届随蓝知识竞赛,被动语态,这个词指的是英语中动词的一种形式，可以表示主语为谓语动词的承受者，通常用be加上过去分词来表示，类似于中文的被字句。
688,【F2】,第四届随蓝知识竞赛,分词,在英语中，这是具有动词及形容词二者特征的词，常以-ing、-ed、-en等结尾，具有形容词功能，又表现动词性特点。
689,【T2】,第四届随蓝知识竞赛,天津,这是一个中国的地名，这个地方的著名美食与一种动物相关，这里也是相声的发源地之一。
691,【C3】,第四届随蓝知识竞赛,丑奴儿/采桑子,这是一个词牌名。这道题有两个答案，答出任意一个均可。该词牌为双调，仅有4字和7字句。毛主席用该词牌写过重阳，辛弃疾写过“却道天凉好个秋”。
694,【G2】,第四届随蓝知识竞赛,古筝,这是一种乐器，作为传统的弹拨乐器，其弦数也随着时代的更迭而变化，最早为25根弦，唐宋时有13根，目前常用规格为21根弦。该乐器的经典曲目有《渔舟唱晚》等。
696,【Y2】,第四届随蓝知识竞赛,蚁酸,这是一种可溶于水、可以发生银镜反应的简单有机物的俗名。是最简单的有机酸。
699,【Q3】,第四届随蓝知识竞赛,千瓦时,这是物理学上的一个单位，可以用来量度能量，通常用于电器中。表示一件功率为一千瓦的电器在使用一小时之后所消耗的能量。
703,【H3】,第四届随蓝知识竞赛,化合物,这是一类物质的统称，指的是由两种或两种以上的元素组成的纯净物。
705,【Q4】,第四届随蓝知识竞赛,强军战歌,这首歌曲创作于2013年，歌曲慷慨激昂，上行跳进，表现了新时代军队的发展方向。是新兵入营和新生军训的第一课。
707,【S3】,第四届随蓝知识竞赛,肾小管,这是人体泌尿系统的一部分，与肾小囊壁层相连，具有重吸收功能，呈管状。
708,【Q3】,第四届随蓝知识竞赛,丘吉尔,这位作家的作品以其洗练的用词和独到的见解，获得了1953年诺贝尔文学奖，其演讲被誉为“有重新锻造历史的力量”，是二战时的英国首相。
712,【S4】,第四届随蓝知识竞赛,孙子兵法,这是一部古代典籍，记述了一个著名军事家的用兵策略。这个军事家和“三令五申”有关，即孙武。
713,【Y4】,第四届随蓝知识竞赛,云销雨霁,这句古文描写的是一场宴会的天气状况，意思是云散开了，雨停了，出自《滕王阁序》。
715,【M4】,第四届随蓝知识竞赛,马来西亚,这个国家位于热带，但热带气旋很少登陆。该国有三个陆上邻国，是一个联邦国家，与中国有领土领海纠纷。首都是吉隆坡。
720,【C2】,第四届随蓝知识竞赛,重复/重做,这是计算机的一种编辑功能，在编辑或文件处理过程中，如果不小心点了撤销，可以用快捷键ctrl+Y执行该操作，返回原界面。
721,【Z2】,第四届随蓝知识竞赛,纸币,这是一种使用较为方便的，可以用于交易的物品，其材质较轻，宋代的交子便是该实体通货的雏形。
722,【Z3】,第四届随蓝知识竞赛,查良镛,这是一位作家，他虽然生于中国，却有英国和法国的文艺勋章。他一生几乎只写一种主题的作品，却已成为了该领域的巅峰。后人用十四个字概括了他的代表作：飞雪连天射白鹿，笑书神侠倚碧鸳。
723,【F2】,第四届随蓝知识竞赛,酚酞,这种物质带有多个苯环，整个分子遇到一定条件可以在平面和立体中变换，是一种泻药，也是一种常用分析试剂，使用量一般较小，常见有红色和无色两种形态，可作为指示剂。
724,【S2】,第四届随蓝知识竞赛,世界,这个词最早出自《楞严经》，可以指人类社会一切事物的总和，与古代的“天下”表达的意义相近。
725,【C2】,第四届随蓝知识竞赛,撤销,这是计算机的一种编辑功能，在编辑或文件处理过程中，如果所做操作不正确，可以用快捷键ctrl+Z执行该操作，返回上一界面。
727,【D3】,第四届随蓝知识竞赛,戴高乐,这是一个著名的作家、军事家，他少时志向从戎，在战场上曾被敌军俘虏，但他五次逃离又五次被抓回。后来，他带领着武装力量和外族侵略者作斗争，最终夺回了法国，被称为国父。
728,【A4】,第四届随蓝知识竞赛,安全电压,这个词指的是不致使人直接致死或致残的，即不高于36V的电压。
729,【Y8】,第四届随蓝知识竞赛,亚热带常绿硬叶林,这是一种植被类型，其叶片常披绒毛或退化成刺，常绿坚硬，以适应炎热干燥的地中海气候。
730,【Z2】,第四届随蓝知识竞赛,字体,这是一个计算机名词，在Word中，可通过快捷键ctrl+D来调整所选的文本的该属性，即文本的大小、样式等。
737,【J4】,第四届随蓝知识竞赛,济南二安,这是一个文人组合，所有人均来自同一座城市，共两人。因他们的字号中都含有“安”字而得名，即李清照和辛弃疾。
740,【X11】,第四届随蓝知识竞赛,先帝创业未半而中道崩殂,这句话描述的是一个国家的现状，出自一篇写给皇帝的文章，作者即将出征。是全文的第一句，下句是“今天下三分”。
742,【J2】,第四届随蓝知识竞赛,价值,在经济学中，这是商品的一个重要性质，即凝结在商品中的无差别人类劳动，它决定了商品的价格。
750,【Z2】,第四届随蓝知识竞赛,字节,这是一个计量单位，通常简写为B，可以表示计算机存储容量，通常为8位长的数据单位。1024个该单位可以用kB，即千字节表示。
751,【X3】,第四届随蓝知识竞赛,歇后语,这是一种常用的语句，通常只由一整句拆成前后两段，运用比喻、谐音等手法。是中国民间的文化创造。如“十五个吊桶打水——七上八下”。
755,【X3】,第四届随蓝知识竞赛,寻病终,这句古文写的是一个高尚者寻找一个不存在的地方的结果，导致了“后遂无问津者”的结局。
757,【W2】,第四届随蓝知识竞赛,微博,这是一种社交网络平台，通常用于分享简短的实时信息，最初设计时单帖字数被限制在140字以内。以新浪的该平台最为有名。
759,【Y2】,第四届随蓝知识竞赛,压强,这是一个物理量，可以表示一种力的作用效果，通常用字母p表示，即物体所受的压力与受力面积之比。
760,【T2】,第四届随蓝知识竞赛,通感,这个名词指的是在描述客观事物时，用形象的语言将不同的感官互相沟通、交错，是一种修辞手法，也叫“移觉”。
762,【J5】,第四届随蓝知识竞赛,急急如律令,这是汉代公文常用的结尾语词，也为道教所用，在电影《哪吒之魔童降世》的一个英文译本中被译为“fast fast biu biu”，意为情势紧急，应如同法律命令一样火速办理。
767,【T1】,随蓝知识竞赛SP1,铜,这是一种元素，该金属常见的氧化物有两种，分别为黑色和红色。无法与非氧化性酸发生置换反应，有29个质子，符号为Cu。
770,【B2】,随蓝知识竞赛SP1,半圆,这是一个数学名词，是谜语50分的谜底，是一个几何图形，即180度的圆弧。
771,【W3】,随蓝知识竞赛SP1,五十音,这个概念起源于日本江户时代，是一张表，包含了日语的基本假名。
772,【H3】,随蓝知识竞赛SP1,花信风,这个词又称为“二十四风”，因其应24种植物的花期而到来，词的本义为“带有开花音讯的风候。
775,【R2】,随蓝知识竞赛SP1,闰土,这个人被封建礼教和阶级观念束缚，从少年到中年发生了巨大转变，年轻时善于使用弶捕鸟和用钢叉刺猹。出自鲁迅的《故乡》。
776,【S2】,随蓝知识竞赛SP1,试管,这种化学仪器可在常温或加热下使用，是少量试剂的反应容器。
777,【Z3】,随蓝知识竞赛SP1,着火点,这是物质燃烧的三要素之一，它指的是可燃物燃烧所需要的最低温度。
778,【L2】,随蓝知识竞赛SP1,醪糟,这是一种酒，口味香甜醇美，乙醇含量极少，也是江南地区特色小吃，它经糯米发酵而成，也叫酒酿。
779,【S4】,随蓝知识竞赛SP1,十六字令,该词牌正体字数少于五绝，字数在词牌名中已给出。四句的字数分别为1
780,【J4】,随蓝知识竞赛SP1,极权主义,这个政治词汇含义是在追求政治在公众领域影响的同时，还要讲影响力施加于私人领域。历史上撒切尔时期的英国和斯大林时期的苏俄都曾出现过这种权力的集中。
781,【F3】,随蓝知识竞赛SP1,复读机,这种机器可以把声音信号数字化并存储下来重复播放。
786,【B7】,随蓝知识竞赛SP2,北京东路的日子,这首歌发行于2010年，是一首毕业季歌曲。由几位高中生创作，歌名中含有他们学校所在的街道。首句是“开始的开始，我们都是孩子”。
789,【H4】,随蓝知识竞赛SP2,和平宣言,这份文件共240字，4字一句。表达了对悲壮历史的追溯和对和平的呼唤。最早于2014年由77位中学生诵读，“一二一三，古城沦丧”为其中一句。
791,【Y3】,随蓝知识竞赛SP2,雨花石,这种石头有“石中皇后”的美称，产于扬子江畔。据说有位云光法师讲经说法，感动了上天，落花如雨，花雨落地为石，故得名。
792,【Q4】,随蓝知识竞赛SP2,秦淮八艳,这是几位女子的合称，她们均为南曲名伎，活跃于明末清初的秦淮河畔，共8人。
794,【Y6】,随蓝知识竞赛SP2,英特纳雄耐尔,这是一个音译词，最早在一首法文歌曲中出现并被赋予新义，之后此歌曲成为了一个国家的国歌，传入中国后这个词被瞿秋白翻译，原意是“国际”。
795,【X4】,随蓝知识竞赛SP2,新陈代谢,这个词指机体与机体内环境之间的物质和能量交换以及生物体内物质和能量的自我更新过程。
799,【D3】,随蓝知识竞赛SP2,对顶角,这个词指的是两条直线相交所形成的四个角中任意互不相邻的两个角的位置关系。
800,【T4】,随蓝知识竞赛SP2,天津之眼,这是世界上第一个桥上瞰景摩天轮，位于天津的永乐桥上。
811,【G9】,随蓝知识竞赛SP2,狗彘食人食而不知检,这句古文出自《孟子·梁惠王上》，意思是犬和豚吃我们吃的东西却不去设法制止。下一句是“途有饿殍而不知发”。
816,【X4】,随蓝知识竞赛SP2,虚拟语气,这个词表示的是说话者做出的假设而非事实，或表示难以实现甚至与事实相反的情况。是英语中常见的一类语气。
817,【Z3】,随蓝知识竞赛SP2,中和热,这个词指在稀溶液中酸和碱反应生成1mol水的反应热。
818,【S3】,随蓝知识竞赛SP2,食物网,这个词可以反映生态系统中生物成分之间通过能量传递关系形成的错综复杂的普遍联系，即食物链之间相互交错相连构成的复杂网状关系。
819,【J2】,随蓝知识竞赛SP2,角球,这个词是曲棍球、足球在死球后重新开球的一种方法，其中在曲棍球中还分长短两种，在足球比赛中运用于防守球员最后触球使球整体越过己方球门线且未进球的情况。
827,【D2】,随蓝知识竞赛SP2,递归,在计算机科学中，它指函数自己调用自己的编程技巧。“从前有座山，山上有座庙，庙里有个老和尚讲故事：从前有座山……”是它的一个形象表述。
830,【J3】,随蓝知识竞赛SP2,贾迎春,这是红楼梦中的一位女子，是宝玉的堂姐。她性格懦弱，人称“二木头”，后嫁到孙家遭虐致死。
831,【M2】,随蓝知识竞赛SP2,莫奈,这位艺术家擅长光与影的色彩描绘，是法国印象派的主要画家。《日出·印象》是他的代表作。
832,【N3】,随蓝知识竞赛SP2,宁馨儿,这个词是古时的一个俗语，原意为中性代词，之后逐渐变成了一个褒义词，借指好孩子。在第一届《中国汉字听写大会》上，有一位选手写错了此词后反而获得了这个美称。即张诺娅。
833,【Q4】,随蓝知识竞赛SP2,旗亭画壁,这是一个唐代文人的典故，与王昌龄、高适、王之涣三人有关。他们在一酒楼里听歌女唱歌，比谁的作品编入乐曲更多。
835,【D3】,随蓝知识竞赛SP2,电离层,这是地球大气层垂直结构里的一层，位于海拔高度85km以上，极光在这一层内发生。因其内部分大气组分被高能射线发生解离而得名。
836,【A4】,随蓝知识竞赛SP2,阿斯巴甜,这是一种在制药过程中被发现的化学物质，其结构中含有一个苯环，是由两种酸结合而成，带有强烈的甜味。其潜在危害尚不明确。
838,【C3】,随蓝知识竞赛SP2,察举制,这是一种选拔官吏的制度，是科举制的前身，汉代的“举孝廉”便是该制度的一个察举科目。
840,【C2】,随蓝知识竞赛SP2,蔡邕,这是一位著名文学家，书法家，他也精通音律，持有一把名琴。官至中郎的他生有一才女，写下了《胡笳十八拍》。
843,【F3】,随蓝知识竞赛SP2,方法论,这个词指的是人们用什么样的方式来观察事物和处理问题。它体现着世界观，是人们认识世界、改造世界的方法的理论。
844,【S4】,随蓝知识竞赛SP2,三言两拍/三言二拍,这是五部作品的合称，是凌濛初和冯梦龙所作的传奇小说集，包括《喻世明言》《初刻拍案惊奇》等。
846,【L4】,随蓝知识竞赛SP2,楞次定律,这个词与化学中的勒夏特列原理类似，可表述为：感应电流的磁场总要阻碍引起感应电流的磁通量的变化。是判断感应电流方向的依据。
847,【R2】,随蓝知识竞赛SP2,阮咸,这是一位魏晋名士，他精通音律，善弹琵琶，是竹林七贤之一。有以他命名的乐器。
849,【H4】,随蓝知识竞赛SP2,花样滑冰,这个体育项目是奥运会的正式比赛项目之一，该项目融合了音乐，选手需表演以技术动作为基础编排的节目并由评委打分排名，有单人、双人、冰舞等小项。
853,【W8】,随蓝知识竞赛SP2,王侯将相宁有种乎,这句话出自农民之口，这位农民后来成为了历史上第一次农民起义的领袖。这句话的意思是：当官的人天生就是当官的料吗？
854,【L3】,随蓝知识竞赛SP2,浏览器,这类软件可以显示网页服务器或文件系统的HTML文件，并让用户与这些文件交互。IE和UC便属于此类。
855,【L3/X3】,随蓝知识竞赛SP2,伶盗龙/迅猛龙,这是一种动物，体表有鳞，肉食。它在影视作品中，经常被赋予较高的智慧和行动力，并且集体行动。它的学名意为“敏捷的盗贼”，是生活于白垩纪的恐龙。
856,【J2】,随蓝知识竞赛SP2,禁手,这是一个游戏术语兼规则，是指在对局中先天有利的一方不能使用的战术或一使用即被判负的行动，一般见于五子棋或将棋等棋类游戏中。
857,【T4】,随蓝知识竞赛SP2,同城效应,这个词指区域经济发展过程中，打破传统的城市之间的行政分割，促进区域市场、产业、基础设施一体化，以提高区域整体竞争力的效应。
858,【S3】,随蓝知识竞赛SP2,三角洲,这是一种常见的地表形貌，英语为delta，即河口冲积平原，因其形状而得名。
860,【N2】,随蓝知识竞赛SP2,凝华,这种物理变化会生成固体。窗花的形成便与之有关，即气体变为固体的过程。
862,【S5】,随蓝知识竞赛SP2,双十二事变,这一事件的解决是中国由国内战争走向抗日民族战争的转折点，该事件发生于1936年12月12日，也称“西安事变”。
863,【H5】,随蓝知识竞赛SP2,混循环小数,这是一个数学名词，若一个最简分数的分母既含有质因数2或5，又有除它们外的质因数，则可以转化为此类小数，其循环节不从小数部分第一位开始。
869,【Y2】,随蓝知识竞赛SP2,硬水,这个词指含有较多可溶性钙镁化合物的水，加入肥皂水后产生不溶性沉淀，可通过煮沸等方法软化。
871,【Q8】,随蓝知识竞赛SP3,巧妇难为无米之炊,这句谚语与饭有关，但是又没有饭。比喻能力再强的人，如果缺少必要条件，也没办法做成一些事情。
872,【Q2】,随蓝知识竞赛SP3,区位,这个词指某事物占有的场所，也含有位置、布局、分布、位置关系等方面的意义。在城市、区域规划中尤其重要。
874,【F5】,随蓝知识竞赛SP3,飞鸟相与还,这是作者隐居山中所看到的景象，傍晚时分的南山上，可以看见鸟儿结伴飞回。出自陶渊明的《饮酒》。
877,【B2】,随蓝知识竞赛SP3,表语,这是一个句子成分，英语中存在以其命名的从句，在汉语中通常不用这一概念。常接在系动词之后，以说明主语的特性。
880,【Z2】,随蓝知识竞赛SP3,真菌,这是真核生物的一大类群，和动物的亲缘关系更近，其细胞体有细胞壁，且主要成分是几丁质等。多为孢子繁殖。代表物种有青霉、酵母、平菇等。
881,【D2】,随蓝知识竞赛SP3,吊环,这是一个运动项目，是国际比赛中的一个男子体操小项，除上下器械动作外，选手需离地完成所有动作，器械为两个用钢索悬挂在立架上的木质圆环。
882,【S3】,随蓝知识竞赛SP3,熟石灰,这是一种常用建筑材料，其水溶液与另一种常见物质反应先沉淀后溶解，该物质含钙元素，微溶于水，溶解度随温度升高而下降。
885,【H2】,随蓝知识竞赛SP3,和弦,这个词在音乐上指一定音程关系的一组声音，通常由三个或以上的音按照一定关系在纵向上加以结合。
888,【G5】,随蓝知识竞赛SP3,共产党宣言,这本书提到了一个在欧洲游荡的幽灵，该幽灵被欧洲各势力联合围剿。作者是恩格斯和马克思，他们在书中号召全世界无产者联合起来。
889,【J2】,随蓝知识竞赛SP3,狙击,这个词组由两个常用汉字组成，前一个字在古书中指的是一种猴子，后一个字指的是一种行为，词汇的整体意思是乘人不备，突然出击，某类枪支的中文名借用了这个词组。
890,【S2】,随蓝知识竞赛SP3,松鼠,这是一种动物，但我们平时常说的该动物只是该科动物中的一个小分支。其尾巴蓬松又毛绒绒，十分可爱。它爱上树，爱吃松果。
891,【G2】,随蓝知识竞赛SP3,功率,这个物理量在力学和电磁学中都有使用，可以衡量物体做功的快慢，常用单位是瓦。
895,【X3】,随蓝知识竞赛SP3,细胞液,这个词指的是植物细胞中液泡内的液体。
896,【X5】,随蓝知识竞赛SP3,选择疑问句,这是英语中的句式，通常是指提出两个或两个以上可能的答案，中间用逗号或or连接，供对方作出选择的问句。
899,【X7】,随蓝知识竞赛SP3,掀起你的盖头来,这是一首歌，是谜语“揭帻”的谜底，歌曲充满了维吾尔族风情，曲中第二句为“让我来看看你的眉”。
903,【H5】,随蓝知识竞赛SP3,何不食肉糜,这是一个讽刺性的语句，出自《晋书》，主人公是一位不懂得体恤民众的皇帝。法国也有一位皇族说出了相同意思的发言：人们没有面包吃的话，为什么不吃蛋糕呢？
904,【D4】,随蓝知识竞赛SP3,剁椒鱼头,这是一道菜名，它发明于清代，由一位文人始创，是湘菜中的一道蒸菜，主材料是鱼。辅料中有一种辣椒制品。
905,【H2】,随蓝知识竞赛SP3,灰色,这是一个颜色名词，不属于冷暖色系中，常给人以消极和不干净的感觉，是白色物体反光不完全形成的一系列颜色。
906,【F2】,随蓝知识竞赛SP3,附件,这是windows系统中自带的文件夹，位于“开始菜单”的“程序”栏中，记事本、写字板、画图等都在这一文件夹内。
908,【Y3】,随蓝知识竞赛SP3,原子论,这一古代唯物主义哲学观点认为物质是由微粒构成的，由古希腊哲学家德谟克利特提出，道尔顿将其引入化学，从而奠定了近代化学的基础。
909,【H3】,随蓝知识竞赛SP3,河姆渡,这个文化遗址反映了中国原始社会母系氏族的生活，约7000年前在此生活的人最早栽培了人工水稻。
910,【D6】,随蓝知识竞赛SP3,地理信息系统,这是对地球表层中的地理数据进行采集、处理、管理、分析及描述的计算机系统，英文简称为GIS。
912,【D3】,随蓝知识竞赛SP3,大林寺,这是一座寺院，位于庐山，是庐山三大名寺之一，白居易记载此处的桃花因海拔较高，四月才开放。
913,【X2】,随蓝知识竞赛SP3,悬浮,这个词指浸没在液体中的固体受到的浮力与重力相等时的状态，它可以停留在液体中的任何高度。
914,【D3】,随蓝知识竞赛SP3,斗兽棋,这个游戏是一种棋牌类游戏，它遵循一个按照生活常识得出的关系行动，但这个关系达成循环须以小克大，即用老鼠吃掉大象。
918,【J3】,随蓝知识竞赛SP3,奇函数,这个词指的是在f（x）的定义域内，对于任意一个x，都满足f（x）＝-f（-x）的函数。图像关于原点对称。
920,【Z3】,随蓝知识竞赛SP3,助动词,这是英语中用来构成时态和语态的动词，它不一定具有实际意义，作用是协助主要动词构成谓语。
921,【L2】,随蓝知识竞赛SP3,兰台,这个词最早是战国时期楚国的建筑，唐朝时这个词也代指秘书省。在李商隐的一首《无题》中有提及，即“嗟余听鼓应官去”的下句。
924,【P2】,随蓝知识竞赛SP3,旁心,这是三角形一个内角的平分线所在直线和其它两角外角平分线的交点，每个三角形有3个这样的点，是三角形的旁切圆的圆心。
927,【Y3】,随蓝知识竞赛SP3,渔歌子,这个词牌正体单调27字，也称“秋日田父词”、“渔父”，以张志和的“西塞山前白鹭飞”一首最为有名。
930,【Z4】,随蓝知识竞赛SP3,走近科学,这是一档于1998年开播的著名电视栏目，曾面临巨大争议并多次改版，但它为新中国的科学素养普及做出了巨大贡献，主持人为张腾岳。该节目于2019年9月30日停播。
931,【L4】,随蓝知识竞赛SP3,裸子植物,这类生物普遍高大，兴盛于三叠纪至白垩纪时期，如今只剩近千种。它们因其种子暴露而得名，种子有多个子叶，水杉、银杏、苏铁是其中的代表。
932,【C3】,随蓝知识竞赛SP3,长安街,这条路始建于明朝，现在是一条城市主干道，也称“十里长街”，位于北京天安门的城楼前。
940,【Z3】,随蓝知识竞赛SP3,张养浩,这是一位政治家、文学家，生活于元朝，擅写散曲。他关心民生，曾以《山坡羊》为曲牌写下了两首著名的怀古之作。
941,【S3】,随蓝知识竞赛SP3,神农架,这是一个地名，位于中国湖北，这个市是中国唯一一个以“林区”命名的行政区。该地自然资源丰富，有各种国家保护动物分布，其中有金丝猴等。相传这个地方还有野人存在。
944,【B6】,随蓝知识竞赛SP3,巴巴罗萨计划,这是二战时期纳粹德国发起侵略苏联行动的代号，原名叫奥托计划。
948,【J5】,随蓝知识竞赛SP3,角角边定理,这个定理可以表述为有两个角和其中一个角的对边对应相等的两个三角形全等。
950,【S3】,随蓝知识竞赛SP3,苏小小,这是一位女子，被历代文人传颂，李贺曾以其墓为题写下“无物结同心，烟花不堪剪”，是南朝齐的钱塘名妓。
953,【H3】,随蓝知识竞赛SP3,弧度制,这个概念常用rad表示，是一种表示角度的方式，即用弧长与半径之比表示圆心角度数。
957,【Z4】,随蓝知识竞赛SP3,直接宾语,这个词指的是英语句子中存在两个宾语时指代事物的宾语。
959,【W3】,随蓝知识竞赛SP3,无人机,这个工具的英文简称为UAV，其用途广泛，军用方面可用于侦察，民用方面可用于航拍，是利用了无线电遥控技术的不载人飞行器。
960,【S4】,随蓝知识竞赛SP3,时代精神,这个概念集中表现于社会的意识形态中，核心是改革创新，是每一个时代特有的普遍精神实质。
961,【C9】,随蓝知识竞赛SP3,从百草园到三味书屋,这篇文章写了作者小时候玩耍和学习的经历，充满趣味。收录于杂文集《朝花夕拾》中。
962,【M2】,随蓝知识竞赛SP3,茂陵,这是位于陕西咸阳的一个景区，被称为中国的金字塔，是汉代帝王陵墓中规模最大的一座，即汉武帝的陵寝。
964,【W2】,随蓝知识竞赛SP3,瓦舍/瓦肆/瓦子,这是商业和市民阶层发展的产物，是古代集市里专门进行戏曲杂艺表演的场所，内设若干勾栏，常和酒楼一起彻夜营业。
968,【A2】,随蓝知识竞赛SP3,癌症,这是一类由多基因突变引起的疾病，病变后的细胞进入细胞周期并不断增殖，形成肿瘤，或者血液中某种细胞数量大增。主要治疗方式有化疗、放疗等。
971,【S3】,随蓝知识竞赛SP3,所有格,这个词在英语中通常表示名词的从属关系，物主代词也与之相关，此外，还通常在名词或代词后加’s或者用of来表示这一概念所指的关系。
975,【A6】,随蓝知识竞赛SP3,哀吾生之须臾,这是三个人泛舟时所发出的感慨，感慨自己生命短暂，下一句是“羡长江之无穷”。
977,【X2】,随蓝知识竞赛SP3,鲜肥,这是味蕾能够感受到的两种味觉的合称，但不同于传统的酸、甜、苦、咸味觉，宋濂在寓逆旅时，所食之物缺乏这两种味道。
979,【H3】,随蓝知识竞赛SP3,含金量,这个量度原本指的是在一些饰品里所有的混合材质中，最贵重材质的占比，后来这个词也形容事物的内在价值，单位为K。
983,【X3】,随蓝知识竞赛SP3,小山词,这部词集中多写往昔的恋情和人生的虚幻，工于言情，多出之以婉曲之笔。作者继承了父亲的《珠玉词》的婉约传统。
984,【H5】,随蓝知识竞赛SP3,回旋加速器,这是一种装置，其工作原理与电场力和磁场力相关，可以使带电粒子做回旋运动，并经高频电场反复加速。
985,【X4】,随蓝知识竞赛SP3,辛丑条约,这是中国近代史的一个重要节点，自此之后，中国完全沦为半殖民地半封建社会。该条约主要内容有划定使馆界、赔款9.8亿两白银等。
986,【W4】,随蓝知识竞赛SP3,乌台诗案,这起事件发生于北宋，是苏轼被贬黄州的原因。
987,【B3】,随蓝知识竞赛SP3,八宝粥,这是一种汉族的传统美食。它起源于一个民间节日，也被佛教吸收进习俗中。现在人们通常使用铁罐装这种食物。原料通常有八种以上。
988,【T4】,随蓝5物生11联动赛,铁皮石斛,这是一种兰科植物，花黄绿色，入药有增强免疫力功效，是国家濒危物种。此植物名称是随蓝符卡之一。又称黑节草。
991,【Y3】,随蓝5物生11联动赛,嘤嘤怪,这个网络用语指的是一类人，他们在说话时经常会加上类似鸟鸣的拟声词，但也被部分网友调侃“一拳打一个”。
992,【X3】,随蓝5物生11联动赛,先农坛,北京的一个古建筑，是祭祀后稷的场所，每年开春皇帝会亲自在此处耕种一亩三分地昭告天下开始农事。
