id,vayu,source,answer,desc
1646,【Z2】,鉝貓,钟鼓,1.楼 2.晨暮 3.乐之 4.馔玉
1651,【T2】,鉝貓,桃花,1.面 2.坞 3.深红 4.三两枝
1653,【Z2】,台风吧友,智利,1.车厘子 2.地震 3.狭长 4.皮诺切特
1657,【T2】,鉝貓,太阳,1.宫 2.守 3.穴 4.当空照
1658,【T2】,鉝貓,太阳,1.雨 2.能 3.G2V 4.万物生长
1677,【B2】,台风吧友,巴黎,1.和会 2.公社 3.铁塔 4.时装周
1688,【S3】,台风吧友,参宿四,1.怠惰 2.猎户座 3.红色 4.冬季大三角
1689,【K3】,台风吧友,苦力怕,1.绿 2.炸 3.爬 4.音译
1692,【Y2】,物业,鹦鹉,1.腊月五 2.不敢言 3.分明语 4.芳草萋萋
1693,【Z3】,Xe,张家界,1.阿凡达 2.永定 3.荷花 4.天门山
1694,【Z2】,Xe,樟树,1.乔木 2.南方 3.驱虫剂 4.紫黑色果实
1695,【X1】,Xe,锌,1.倭 2.白 3.+2 4.30
1697,【G3】,台风吧友,贡嘎山,1.easternmost 2.海螺 3.成都 4.7k
1698,【X5】,台风吧友,希夏邦马峰,1.完全 2.14 3.聂拉木 4.8027
1699,【J4】,魔女,京沪高铁,1.380 2.486.1 3.1318公里 4.复兴号
1700,【L2】,台风,临安,1.狄仁杰 2.春雨 3.钱镠 4.南宋
1701,【W4】,科协会员,武宿机场,1.4E 2.国际 3.并州 4.规划T3
1723,【J2】,萌进一复盘,锦江,1.成都 2.酒店 3.濯 4.春风吹浪正淘沙
1730,【Z2】,萌进一复盘,作者,1.谓圣 2.隐士 3.西南夷道数万人 4.写文章歌曲的人
1761,【Y5】,萌进一复盘,云生结海楼,1.荆门 2.夜色 3.变幻 4.蜃
1774,【N6】,萌进一复盘,年年知为谁生,1.姜夔 2.物是人非 3.红药 4.岁岁
1776,【H4】,萌进一复盘,花前月下,1.病酒 2.天镜 3.笙歌 4.谈情说爱
1785,【Y2】,萌进一复盘,阳关,1.大道 2.一曲 3.三叠 4.西出
1786,【Y2】,萌进一复盘,云中,1.山 2.君 3.锦书 4.持节
1794,【Z5】,萌进一复盘,竹喧归浣女,1.以动衬静 2.倒装 3.山居 4.莲动
1799,【M2】,鉝貓,玫瑰,1.花茶 2.台风 3.精油 4.蔷薇
1823,【T1】,鉝貓,铁,1.托 2.腕 3.壁 4.盐官
1830,【Z2】,N君,钻石,1.C 2.中须霞 3.菱形 4.克拉
1832,【D1】,鉝貓,大,1.同 2.理 3.埔 4.宛
1833,【D1】,鉝貓,大,1.连 2.庆 3.食 4.ABCDEFG
1835,【Z6】,甩尸名,植物大战僵尸,1.智慧树 2.推车 3.戴夫 4.宝开
1851,【R1】,鉝貓,入,1.伏 2.梅 3.党 4.声
1853,【T2】,鉝貓,同济,1.高数 2.共渡 3.赤佬 4.大学
1856,【C1】,鉝貓,长,1.子 2.平 3.江 4.城
1857,【T1】,鉝貓,苔,1.舌 2.浒 3.海 4.藓
1858,【T1】,鉝貓,台,1.州 2.阁 3.湾 4.风
1859,【H1】,鉝貓,汉,1.大 2.朝 3.口 4.族
1860,【Y1】,鉝貓,衣,1.胞 2.地 3.糖 4.原体
1861,【K1】,鉝貓,孔,1.插座 2.颞颥 3.曲阜 4.乙己
1862,【G2】,鉝貓,高铁,1.+6 2.血红蛋白 3.350 4.八横八纵
1866,【M2】,鉝貓,妙手,1.丹青 2.围棋 3.回春 4.偶得
1867,【X2】,鉝貓,玄武,1.湖 2.北 3.门 4.岩
1868,【S2】,鉝貓,书生,1.之见 2.一介 3.意气 4.百无一用
1880,【H1】,鉝貓,和,1.回应 2.搅拌 3.连词 4.麻将凑成一副
1881,【H2】,鉝貓,海棠,1.台风 2.木瓜 3.大鱼 4.先雪
1894,【J2】,鉝貓,碣石,1.山 2.篇 3.东临 4.潇湘
1895,【S1】,鉝貓,石,1.硅酸盐混合物 2.菊 3.结 4.介
1896,【S1】,鉝貓,石,1.钻 2.化 3.油 4.雨花
1900,【Q2】,鉝貓,乾坤,1.自强不息，厚德载物 2.颠倒 3.清气 4.日夜浮
1901,【A4】,博物杯,澳大利亚,1.活化石 2.兔 3.南极 4.铁矿 5.达尔文
1908,【B2】,博物杯,冰山,1.美人 2.燕山书屋 3.萨提亚 4.0.9 5.泰坦尼克
1941,【G2】,博物杯,高迪,1.加泰罗尼亚 2.米拉 3.电车 4.未完成
1942,【G2】,博物杯,哥特,1.字体 2.摇滚 3.上帝 4.黑暗 5.中世纪
1957,【H2】,博物杯,海盗,1.火星 2.德雷克 3.戚继光 4.加勒比 5.维京
1961,【J2】,博物杯,金龟,1.李商隐 2.汽车 3.刘纯燕 4.蛴螬 5.独角仙
1964,【K2】,博物杯,科学,1.客观 2.语言 3.爱迪生 4.杂志 5.白春礼
1970,【L3】,博物杯,龙胆紫,1.伤口 2.甲基 3.癌症 4.结晶 5.染色体
1971,【L3】,博物杯,鲁冰花,1.母亲 2.日照 3.钟肇政4.歌曲 5.羽扇豆
1997,【S3】,博物杯,史莱姆,1.1958 2.果冻 3.黏菌 4.魔塔
2033,【Z2】,博物杯,钻石,1.6 2.10 3.四月 4.南非
2076,【M2】,随蓝中秋百词斩-鉝貓,明月,1.夜 2.天山 3.举杯 4.举头
2077,【M2】,随蓝中秋百词斩-鉝貓,满月,1.十五 2.剃头出窝 3.乞名 4.雕弓
2084,【M2】,随蓝中秋百词斩-鉝貓,明月,1.照 2.何时 3.几时 4.惊鹊
2104,【G2】,随蓝中秋百词斩-欧姆,桂树,1.团团 2.小山 3.吴质 4.斧劈
2114,【D3】,端木,独角兽,1.武松打虎 2.周处除害 3.飞马座 4.心有灵犀
2115,【P2】,端木,平衡,1.双翅目后翅 2.绩效考核 3.体操项目 4.石木纸球
2118,【T2】,端木,天坑,1.命运捉弄 2.地质奇观 3.专业劝退 4.君要臣死
2119,【N2】,端木,牛人,1.网络语 2.古代官名 3.丑时生 4.迷宫兽
2120,【T5】,端木,天赋与轻狂,1.生来就很拽 2.炫耀吃不胖 3.后台是皇帝 4.心如韩寿爱偷香
2121,【S2】,端木,三杰,1.文天祥 2.韩信 3.段祺瑞 4.李克农
2122,【T2】,端木,通天,1.变形金刚角色名 2.师徒四人遇险阻 3.湟水最长支流名 4.手眼
2123,【C2】,端木,长信,1.赵姬面首得意时 2.今年点炮来年响 3.鸿雁捎来万言书 4.太皇太后的代称
2124,【S2】,端木,山大,1.王 2.附中 3.985 4.压力
2125,【C6】,端木,此一时彼一时,1.语出孟子 2.三十年河东三十年河西 3.太宗拒将 4.凌晨中午
2126,【B4】,端木,白衣秀士,1.出自元曲 2.襟抱未开 3.嫉贤妒能 4.王伦
2127,【W2】,端木,无间,1.都是自己人 2.死后下地狱 3.如胶又似漆 4.订不到包厢
2128,【T5】,端木,唐诗三百首,1.夫妻合作 2.温柔敦厚 3.民间俗语 4.流传最广的中国诗集
2129,【C2】,端木,草头,1.绿林好汉，占山为王 2.本帮菜肴，搭配大肠 3.江浙人士，自称姓黄 4.我家老板，灌江二郎。
2130,【R2】,端木,人马,1.天上星 2.手下军 3.困乏 4.高大
2131,【T2】,鉝貓,台风,1.独角莲 2.直播举止 3.提丰 4.热带气旋
2132,【Z2】,鉝貓,直播,1.生活 2.不育苗就种 3.并机 4.带货
2133,【T2】,鉝貓,头条,1.首要原因 2.最领先者 3.大街一巷 4.报纸首页
2134,【B1】,鉝貓,斑,1.麻雀 2.发霉 3.皮肤老化 4.马
2135,【Q1】,鉝貓,桥,1.血管移植 2.成环 3.灞河 4.鹊仙
2136,【W4】,鉝貓,万紫千红,1.成语 2.等闲 3.言语 4.姹嫣
2137,【W4】,鉝貓,万水千山,1.成语 2.等闲 3.言语 4.穷恶
2138,【Z2】,鉝貓,芝麻,1.唇形科 2.油 3.开门 4.开花
2139,【Z2】,鉝貓,芝士,1.蛋糕 2.起司 3.雪豹 4.奶酪
2141,【Y1】,鉝貓,鱼,1.翻车 2.武昌 3.龙门 4.sakana～
2142,【N1】,鉝貓,鸟,1.不踏 2.不惊 3.居 4.比翼
2143,【S2】,鉝貓,山西,1.黄河 2.黄土 3.太行 4.煤炭
2144,【H1】,鉝貓,海,1.姓 2.上 3.青 4.带
2145,【H1】,鉝貓,湖,1.水 2.盐 3.蓝 4.洞庭
2149,【G2】,鉝貓,隔山,1.数重 2.跨行 3.世事两茫茫 4.打牛
2150,【C2】,鉝貓,冲锋,1.衣 2.枪 3.滴答滴滴滴答滴滴滴答滴滴滴 4.陷阵
2151,【G2】,鉝貓,隔篱,1.空间分割 2.后有织娘 3.后有犬吠 4.后有邀杯人
2152,【L2】,鉝貓,喇叭,1.钱塘江口 2.裤腿下宽 3.管状花目 4.金属乐器
2153,【Q2】,鉝貓,牵牛,1.矮 2.旋花 3.喇叭 4.织女
2154,【Y2】,鉝貓,音游,1.判定 2.note 3.节奏 4.连击
2155,【T2】,鉝貓,土豆,1.乐乐家 2.服务器 3.山药蛋 4.马铃薯
2156,【D2】,N君,东方,1.航空 2.红 3.project 4.明珠
2163,【Y2】,电阻杯吃货主题随蓝,樱桃,1.华盛顿 2.把人抛 3.被莺含 4.樊素口
2166,【S2】,电阻杯吃货主题随蓝,松露,1.猪拱 2.黑白 3.法餐 4.食材
2180,【G1】,电阻杯吃货主题随蓝,簋,1.街 2.瑚 3.八 4.簠
2182,【Z3】,电阻杯吃货主题随蓝,左宗棠,1.鸡 2.文襄 3.新疆 4.洋务
2194,【Q1】,电阻杯吃货主题随蓝,泉,1.直一 2.真人 3.映月 4.农夫
2200,【X1】,电阻杯吃货主题随蓝,杏,1.林 2.坛 3.腮 4.仁
2216,【N1】,电阻杯吃货主题随蓝,年,1.糕 2.兽 3.货 4.夜饭
2218,【F3】,电阻杯吃货主题随蓝,佛跳墙,1.花菇 2.鲍鱼 3.海参 4.弃禅
2221,【Z2】,电阻杯吃货主题随蓝,浊酒,1.聊可恃 2.尽余欢 3.家万里 4.喜相逢
2235,【Y2】,电阻杯吃货主题随蓝,永和,1.新北 2.癸丑 3.豆浆 4.兰亭
2236,【P2】,电阻杯吃货主题随蓝,苹果,1.水果 2.新疆 3.阳光 4.手机
2239,【L2】,电阻杯吃货主题随蓝,卢仝,1.茶 2.栖隐 3.文学 4.月蚀
2241,【B3】,电阻杯吃货主题随蓝,北冰洋,1.老北京 2.橙味 3.大熊星座 4.北极熊
2245,【S1/T1】,电阻杯吃货主题随蓝,苕,1.兰 2.红 3.霅 4.粉
2248,【Z1】,电阻杯吃货主题随蓝,獐,1.弄 2.鹿 3.头 4.麇
2257,【T1】,电阻杯吃货主题随蓝,桃,1.符 2.夭 3.红 4.蟠
2266,【E1】,电阻杯吃货主题随蓝,饵,1.块 2.果 3.诱 4.钓
2275,【Y2】,电阻杯吃货主题随蓝,盐水,1.虾 2.汽 3.鸭 4.生理
2276,【C2】,电阻杯吃货主题随蓝,川菜,1.鸡豆花 2.开水白菜 3.甜烧白 4.麻婆豆腐
2281,【S2】,电阻杯吃货主题随蓝,薯条,1.海鸥 2.意义 3.码头 4.炸鱼
2283,【L2】,电阻杯吃货主题随蓝,龙井,1.虾仁 2.西湖 3.泉水 4.明前
2304,【L2】,电阻杯吃货主题随蓝,陆羽,1.茶 2.栖隐 3.文学 4.鸿渐
2305,【S3】,电阻杯吃货主题随蓝,寿喜烧/寿喜锅,1.日料 2.生鸡蛋 3.汤锅 4.福禄
2307,【M3】,电阻杯吃货主题随蓝,米其林,1.新荣记 2.三星 3.轮胎侠 4.旅行指南
2318,【L2】,电阻杯吃货主题随蓝,鲈鱼,1.风波 2.松江 3.季鹰 4.切脍
2321,【X2】,城文馆,小丑,1.麦当劳 2.扑克牌 3.DC 4.马戏团
2324,【J3】,N君,九尾狐,1.妲己 2.玉藻前 3.涂山苏苏 4.铃兰
2325,【J4】,城文馆,九转大肠,1.炼丹 2.光绪 3.山东 4.你是故意还是不小心的？
2331,【Q2】,卢碧,曲江,1.地名 2.张九龄 3.池 4.人生七十古来稀
2334,【S2】,卢碧,珊瑚,1.台风 2.海洋 3.礁石 4.腔肠动物
2336,【L1】,卢碧,蓝,1.碧 2.图 3.湛 4.精灵
2338,【Y2】,卢碧,烟花,1.台风 2.三月 3.火药 4.易冷
2339,【J2】,卢碧,鲸鱼,1.台风 2.哺乳动物 3.喷水 4.龙涎香
2340,【F2】,卢碧,凤凰,1.台风 2.古城 3.卫视 4.涅槃
2341,【F2】,鉝貓,凤凰,1.火 2.星座 3.台上 4.昆山玉碎
2342,【H2】,卢碧,海葵,1.台风 2.无脊椎动物 3.复杂毒素 4.小丑鱼
2343,【H2】,卢碧,海马,1.台风 2.鱼类 3.中药 4.雄性生育后代
2350,【G3】,WAHX,感叹号,1.运算符 2.国际音标 3.不等于 4.标点
2353,【L1】,卢碧,榴,1.水果 2.红色 3.石 4.弹
2357,【D2】,甩尸名,答辩,1.大学 2.解释 3.依托 4.成绩
2368,【X2】,卢碧,西风,1.烈 2.断雁 3.碧树 4.帘卷
2371,【H2】,卢碧,黑猫,1.女巫 2.爱伦坡 3.俺妹 4.警长
2377,【B3】,端木,不求人,1.自给自足 2.电竞主播 3.门清 4.痒痒挠
2379,【B4】,鉝貓,不赞一词,1.难添 2.点踩 3.而足 4.各执
2381,【P2】,草草,葡萄,1.牙 2.糖 3.酒 4.架
2382,【B2】,鉝貓,白马,1.盟约 2.名家诡辩 3.王子 4.定叫他有来无回
2383,【T2】,草草,太阳,1.镜 2.穴 3.系 4.照常升起
2384,【S2】,草草,狮子,1.座 2.头 3.王 4.狗
2385,【S2】,草草,三角,1.铁 2.恋 3.洲 4.函数
2386,【M2】,草草,美人,1.梅 2.迟暮 3.计 4.痣
2387,【J2】,鉝貓,救命,1.恩人 2.七级浮屠 3.稻草 4.9敏
2388,【H2】,鉝貓,火星,1.氧化铁 2.救援 3.木条 4.荧惑
2389,【B2】,鉝貓,菠萝,1.蛋白酶 2.增酸剂 3.蜜 4.凤梨
2392,【C2】,电阻杯主题公园,长沙,1.鵩鸟 2.雅礼 3.臭豆腐  4.橘子洲
2395,【K2】,电阻杯主题公园,葵花,1.鹦鹉 2.肺热 3.倾阳 4.瓜子
2416,【T7】,电阻杯主题公园,天若有情天亦老,1.无情好 2.月长圆 3.咸阳道 4.是沧桑
2418,【L2】,电阻杯主题公园,联句,1.何逊 2.征蜀 3.柏梁 4.芦雪庵
2422,【D2】,电阻杯主题公园,敦煌,1.生死大唐好 2.河西列四郡 3.玉门与阳关 4.莫高窟艺术
2426,【N2】,电阻杯主题公园,女萝,1.松树 2.菟丝 3.薜荔 4.山鬼
2428,【Z3】,电阻杯主题公园,张可久,1.小山 2.双璧 3.二张 4.松花酿酒，春水煎茶
2441,【J2】,电阻杯主题公园,酵母,1.提取物 2.双杂交 3.真菌 4.酿酒
2444,【G2】,电阻杯主题公园,公约,1.萧氏之饭 2.多边 3.共用除数 4.北大西洋
2447,【T2】,电阻杯主题公园,天津,1.甘栗 2.饭 3.麻花 4.相声
2452,【P2】,电阻杯主题公园,枇杷,1.东溪 2.金丸 3.卢橘 4.手植
2455,【X1】,电阻杯主题公园,檄,1.曹操 2.斗鸡 3.武曌 4.砚水凝
2459,【W2】,电阻杯主题公园,武林,1.兰瑛 2.山名 3.周密 4.杭州
2470,【G4】,电阻杯主题公园,古文运动,1.散文 2.韩柳 3.八大家 4.破骈为散、词必己出
2474,【G3】,电阻杯主题公园,广陵散,1.扬州 2.绝响 3.琴曲 4.嵇康
2478,【B4】,电阻杯主题公园,八大山人,1.哭之笑之 2.墨点无多 3.白眼向人 4.遗民画家
2479,【Q2】,电阻杯主题公园,羌笛,1.边声 2.琵琶 3.杨柳 4.关山月
2485,【Z7】,电阻杯主题公园,中国国家博物馆,1.红山玉龙 2.击鼓说唱俑 3.后母戊鼎 4.人面鱼纹彩陶盆
2486,【Q6】,电阻杯主题公园,窃国者为诸侯,1.田氏代齐 2.三家分晋 3.圣人不死，大盗不止 4.窃钩者诛
2487,【Z2】,电阻杯主题公园,鹧鸪,1.山深 2.双双 3.钩辀 4.行不得也哥哥
2488,【Z3】,电阻杯主题公园,张家界,1.韩国旅行团 2.阿凡达景色 3.位于湖南省 4.5A级景区
2489,【D2】,电阻杯主题公园,大冰,1.主持人 2.作家 3.民谣歌手 4.调酒师 5.油画画师 6.业余皮匠 7.业余银匠 8.手鼓艺人 9.黄金左脸 10.老背包客 11.投资顾问 12.法国骑士 13.禅宗弟子
2490,【X2】,电阻杯主题公园,蟋蟀,1.宵征 2.在堂 3.入我床下 4.蛐蛐
2492,【D2】,电阻杯主题公园,大寒,1.食糯 2.尾牙祭 3.四九 4.砚冰坚
2493,【D2】,电阻杯主题公园,冻雨,1.飞 2.逆温 3.雾凇 4.道路结冰
2495,【F4】,电阻杯主题公园,腐草为萤,1.暮鸦 2.歌曲 3.季夏 4.大暑
2497,【B2】,电阻杯主题公园,北风,1.徘徊 2.胡马 3.吹雁 4.卷地
2500,【F4】,电阻杯主题公园,风雨飘摇,1.诗经 2.天气恶劣 3.狂骤 4.动荡不安 5.流风之回雪
2501,【J2】,电阻杯主题公园,极光,1.震旦  2. 十月革命 3. 漫威 4. 太阳风
2503,【E5】,电阻杯主题公园,俄狄浦斯王,1.肿胀之足 2.斯芬克斯 3.恋母情结 4.希腊悲剧
2504,【A4】,电阻杯主题公园,阿尔卑斯,1.拿破仑 2.滑雪 3.硬糖 4.欧洲最高山脉
2510,【K2】,电阻杯主题公园,孔雀,1.王朝 2.雉科 3.佛母 4.开屏
2515,【H3】,电阻杯主题公园,黑死病,1.十日谈 2.牛顿三定律 3.神权坍塌 4.鼠疫
2517,【Z1】,电阻杯主题公园,罪,1.原 2.罚 3.恶 4.sin
2520,【S5】,电阻杯主题公园,圣殿骑士团,1.天主教 2.攻击异教徒 3.耶路撒冷 4.军事修士会团体
2522,【Y2】,电阻杯主题公园,英法,1.七年战争 2.海底隧道 3.百年战争 4.联军
2529,【J3】,电阻杯主题公园,金毛狗,1.七叶鬼灯檠 2.落新妇 3.蚌壳蕨 4.寻回犬
2531,【Q2】,电阻杯主题公园,犬吠,1.蜀 2.桀 3.隔 4.狗叫
2538,【X3】,电阻杯主题公园,西王母,1.披发戴胜 2.昆仑山 3.长生不死药 4.周穆王
2547,【L3】,电阻杯主题公园,李左车,1.名将之后 2.古中国掌管冰雹的神 3.智者千虑，必有一失 4.广武君
2550,【W3】,电阻杯主题公园,维纳斯,1.星期五 2.金星 3.罗马神 4.爱与美的女神
2553,【M3】,电阻杯主题公园,摩羯座,1.苏轼 2.神话生物 3.垒壁阵四 4.12月到1月
2554,【T1】,电阻杯主题公园,桃,1.辟邪 2.延年益寿 3.蔷薇科 4.回复一点体力
2560,【L2】,电阻杯主题公园,辽阳,1.东京 2.水北 3.古塔 4.丁令威
2564,【Q2】,电阻杯主题公园,清空,1.洁净 2.词境 3.古雅峭拔 4.回收站
2566,【D2】,电阻杯主题公园,斗草,1.古代游戏 2.比赛胜负 3.采集植物 4.东邻女伴
2568,【G1】,电阻杯主题公园,膏,1.鸊鷉 2.锋锷 3.继晷 4.民脂
2570,【K2】,电阻杯主题公园,柯洁,1.粤江南 2.清华大学 3.大战AI 4.围棋
2571,【M2】,电阻杯主题公园,梅林,1.魔法师 2.午餐肉 3.止渴 4.饶子，甘酸
2573,【W4】,电阻杯主题公园,戊戌变法,1.35 2.103 3.6 4.1898 （35的意思是戊戌是第35个干支）
2577,【W2】,电阻杯主题公园,万历,1.牡丹亭 2.十五年 3.三大征 4.朱翊钧
2585,【W2】,电阻杯主题公园,王冕,1.儒林外史 2.拒绝为官 3.画墨梅图 4.死了父亲
2586,【D3】,电阻杯主题公园,稻香村,1.北京&苏州 2.李纨 3.中华老字号 4.听取蛙声一片
2594,【G4】,电阻杯主题公园,虢国夫人,1.游春 2.国戚 3.杨氏 4.素面
2595,【Y2】,电阻杯主题公园,元和,1.五相 2.诗风 3.年号 4.宪宗
2598,【J3】,电阻杯主题公园,江南好,1.满庭芳 2.正是 3.风景 4.人人
2608,【Z2】,电阻杯吃货主题随蓝,茱萸,1.兄弟 2.辛辣 3.去邪 4.重阳
2610,【W2】,电阻杯吃货主题随蓝,王戎,1.死孝 2.安丰 3.竹林 4.苦李
2641,【Y1】,电阻杯吃货主题随蓝,乙,1.鱼 2.虎 3.凫 4.甲
2646,【X1】,卢碧,象,1.对 2.抽 3.形 4.棋
2659,【M2】,鉝貓,蒙古,1.蒿 2.栎 3.成吉思汗 4.乌兰巴托
2660,【M2】,鉝貓,蒙古,1.内外 2.太极 3.包 4.族
2664,【N2】,花园,牛顿,1.战争践踏 2.风车 3.爵士 4.F=ma
2669,【S2】,赖氨酸,石炭,1.彭城 2.纪 3.酸 4.碳
2670,【S1】,赖氨酸,熵,1.信息 2.增 3.乱 4.热商
2672,【Y2】,赖氨酸,鱼龙,1.海爬  2.喜马拉雅 3.潜跃 4.混杂
2674,【B2】,赖氨酸,伯劳,1.尹吉甫 2.穿刺 3.东飞 4.贝鸟
2675,【S2】,赖氨酸,三叠,1.晶 2.纪 3.泉 4.阳关 
2676,【Y2】,赖氨酸,幽灵,1.蛸 2.塔 3.彁 4.鬼
2679,【J2】,赖氨酸,芥子,1.气 2.油 3.微小 4.须弥
2680,【H2】,赖氨酸,混沌,1.蝴蝶效应 2.初开 3.系统 4.chaos
2681,【E2】,赖氨酸,峨眉/峨嵋,1.暗色岩 2.华西南 3.半轮秋 4.横绝
2682,【S2】,赖氨酸,山中,1.诱导性多能干细胞 2.何意栖碧山 3.相送罢 4.只在此
2683,【L1】,赖氨酸,磷,1.光 2.火 3.钉头 4.ATP
2684,【D2】,赖氨酸,大王,1.鱿 2.敬称 3.扑克 4.意气尽
2685,【X2】,赖氨酸,璇玑,1.北斗 2.图 3.悬斡 4.妙尽
2686,【T2】,赖氨酸,天津,1.天鹅座 2.渡口 3.城市 4.桥
2687,【J2】,赖氨酸,鸡尾,1.酒 2.包 3.宠物鹦鹉 4.木
2694,【B2】,赖氨酸,白垩,1.颗石藻 2.七姐妹 3.纪 4.CaCO₃
2723,【T2】,浅安,头脑,1.太原小吃 2.冬烘 3.丈二和尚 4.疼热
2725,【X1】,DD,蟹,1.十足 2.老板 3.钳子 4.寄居。
2726,【W2】,DD,五四,1.湖海 2.广场 3.运动 4.青年
2727,【H2】,DD,红海,1.滩 2.湾 3.行动 4.苏伊士运河
2729,【S2】,DD,十一,1.翅桶 2.遗憾 3.税 4.假期。
2736,【Y2】,江柳烟,阳明,1.山 2.肠 3.洞 4.心学
2739,【R2】,DD,人头,1.出地 2.送 3.落地 4.项上
2740,【Y2】,江柳烟,扬州,1.洪巢片 2.运河 3.瓜洲 4.慢
2752,【G2】,赖氨酸,孤独,1.谱系 2.它变成魔鬼在我眼前  3.百年 4.鳏寡
2754,【S2】,赖氨酸,三叠,1.尾蛙 2.舞胎仙 3.琴心 4.道初成
2755,【H2】,赖氨酸,寒鸦,1.达乌里 2.一片愁 3.栖复惊 4.轻烟老树
2757,【Y3】,江柳烟,一杯酒,1.零落栖迟  2.且乐生前  3.宁作我  4.桃李春风
2759,【C2】,赖氨酸,澄江,1.生物群 2.雾敛 3.静如练 4.一道月分明
2760,【H2】,赖氨酸,华盖,1.木 2.星官 3.伞形 4.运交
2761,【L1】,赖氨酸,鲈,1.辐鳍鱼最大一目 2.但爱 3.莼 4.堪脍
2768,【B3】,赖氨酸,白垩纪,1.央视汉听原词 2.西部内陆海道 3.被子植物辐射 4.中生代
2773,【Y2】,赖氨酸,杨柳,1.台风 2.青 3.怨 4.絮
2774,【Y2】,鉝貓,杨柳,1.科 2.青青 3.岸 4.非花树
2778,【D2】,xetus,豆腐,1.吃 2.干 3.脑 4.军队叠被子
2779,【G2】,xetus,格林,1.定律 2.门巴村 3.兄弟 4.童话
2780,【W2】,DD,乌拉,1.草 2.圭 3.吉林 4.万岁。
2781,【Z4】,xetus,直捣黄龙,1.九寨 2.痛饮 3.岳飞 4.长驱
2782,【J2】,北冥,橘子,1.屈原 2.罐头 3.淮南 4.洲头
2785,【B2】,台风吧友,八卦,1.乾坤 2.传闻 3.阴阳 4.易经
2792,【J2】,DD,金牛,1.星座 2.市辖区 3.蜀道 4.五丁开山
2799,【G2】,浅安,桄榔,1.棕榈科 2.一条心 3.一窠子 4.叶暗蓼花红
2801,【X4】,DD,隰有苌楚,1.自叹 2.桧风 3.猕猴桃 4.列巴古
2803,【Z3】,北冥,鹧鸪天,1.词牌名 2.含有食材 3.醉梅花 4.双调五十五字
2804,【S2】,DD,十日,1.一水 2.谈 3.扬州 4.一年三百六
2815,【B2】,Katze,毕业,1.完成 2.典礼 3.生 4.歌
2829,【J3】,Katze,君不见,1.淮南少年 2.夸父逐日 3.吴中张翰 4.沙场征战
2832,【R1】,Katze,榕,1.树 2.江 3.桑科 4.福州
2846,【J2】,Katze,嘉定,1.年号 2.地名 3.和议 4.三屠
2848,【N2】,Katze,宁波,1.屠呦呦 2.童第周 3.海定 4.浙东学派
2849,【D2】,Katze,得意,1.春风 2.领会 3.门生 4.自满
2854,【Y2】,Katze,遥看,1.瀑布 2.松柏 3.巡天 4.草色
2874,【D2】,Katze,东乡,1.甘肃 2.江西 3.将报 4.民族
2875,【A4】,Katze,阿尔萨斯,1.橡树林 2.最后一课 3.普法战争 4.斯特拉斯堡
2878,【L2】,Katze,灵感,1.大王 2.柏拉图 3. 鼓舞人心的事物 4.突发思维状态
2883,【Z1】,北冥,字,1.衬句 2.赤符 3.文体 4.本典 5.请组词
2884,【B4】,台风吧友,八纮一宇,1.同住地球村 2.为字 3.九野 4.区清
2886,【H1】,尧庚,黄,1.伊尹 2.河 3.人中 4.颜色
2894,【B2】,Katze,博兴,1.拳击 2.淄东 3.锦秋 4.博昌
2895,【S4】,南炮台,十二里半,1.6（打一地名） 2.几何中心 3.来安县 4.6.25km
2896,【S2】,DD,三尺,1.米 2.剑 3.冰 4.讲台
2899,【J2】,Katze,金山,1.石化 2.卫城 3.水漫 4.沧溟
2907,【D2】,Katze,单车,1.斯塔利 2.陈奕迅 3.欲问边 4.共享
2908,【B2】,Katze,贝宁,1.主唱 2.法国 3.西非 4.撒
2909,【C4】,Katze,春夏秋冬,1.轮回 2.张国荣 3.欧阳修 4.一年四季
2912,【W2】,Katze,乌蒙,1.磅礴 2.昭明宣通 3.山外山 4.奢香夫人
2915,【S2】,Katze,神曲,1.中药名 2.文艺复兴 3.初音未来 4.葡语电影
2917,【R1】,尧庚,壬,1. 曾经与“工”字形接近 2.示/主 3.缠线工具 4.天干
2918,【G1】,尧庚,癸,1.抽丝工具 2.示/主 3.第十 4.天干
2919,【Z1】,尧庚,子,1.尊称 2.后代 3.爵位 4.鼠
2920,【C1】,尧庚,丑,1.爪 2.角色 3.难看 4.牛
2921,【Y1】,尧庚,寅,1.矢 2.恭敬 3.第三 4.虎
2922,【M1】,尧庚,卯,1.剖杀 2.刘 3.点名 4.兔
2923,【C1】,尧庚,辰,1.蚌镰 2.水星 3.十二时 4.龙
2924,【S1】,尧庚,巳,1.胎儿 2.借“子”形 3.农历三月三日 4.蛇
2925,【W1】,尧庚,午,1.舂米 2.端 3.中 4.马
2926,【W1】,尧庚,未,1.木 2.将来 3.末 4.羊
2927,【S1】,尧庚,申,1.束 2.请 3.电 4.猴
2928,【Y1】,尧庚,酉,1.收敛 2.尊 3.卣 4.鸡
2929,【X1】,尧庚,戌,1.弯刃戈 2.诚 3.西北 4.狗
2930,【H1】,尧庚,亥,1.草根 2. 隔日交易的市集 3.十月怀胎 4.猪
2932,【J1】,尧庚,己,1.孝 2.腹 3.自 4.天干
2933,【G1】,尧庚,庚,1.钲 2.般/盘3.三伏 4.天干
2934,【X1】,尧庚,辛,1.凿子 2.纣 3.辣 4.天干
