id,vayu,source,answer,desc
528,【J7】,第四届随蓝知识竞赛,江城五月落梅花,这是一句诗，写这句诗时，李白联想到了被贬长沙的贾谊。此时正值农历五月，他正与史郎中在黄鹤楼上听着《梅花落》的笛声。
530,【C6】,第四届随蓝知识竞赛,吹皱一池春水,这句词写的是忽然到来的微风。有皇帝给了这句词一个四字吐槽：干卿何事？出自冯延巳的《谒金门·风乍起》。
532,【C4】,第四届随蓝知识竞赛,成吉思汗,这句词出自毛主席笔下，也是一个人的名字。该皇帝被毛主席认为“只识弯弓射大雕”。
534,【H5】,第四届随蓝知识竞赛,呼作白玉盘,这句诗描写的是月亮，包含了一个对月亮的比喻，是诗人儿童时期对月亮的称呼。出自李白的《古朗月行》。
540,【D7】,第四届随蓝知识竞赛,东风不与周郎便,这句诗做了一个假设，与三国时期的事件有关。内容是天气条件对赤壁之战的影响。
542,【Y4】,第四届随蓝知识竞赛,月明星稀,这是曹操的一句诗，描写的是夜晚的景象，后被苏轼在《赤壁赋》中引用。下句是“乌鹊南飞”。
547,【Q7】,第四届随蓝知识竞赛,千淘万漉虽辛苦,这句诗描写的是淘金过程的艰难。需要经过一遍遍的过滤才能筛除沙子。下句是“吹尽狂沙始到金”。
551,【C7】,第四届随蓝知识竞赛,春来我不先开口,这句诗中，作者托物言志，以池塘中的青蛙自比，写出一种敢为天下先的精神。下一句是“哪个虫儿敢做声”。
553,【L5】,第四届随蓝知识竞赛,莲叶何田田,这句诗描写的是荷叶茂盛的样子，出自一首乐府诗。上句是“江南可采莲”。
554,【Z7】,第四届随蓝知识竞赛,竹杖芒鞋轻胜马,这句词描绘了词人安步当车的心理，不觉得在雨中用鞋杖行走狼狈。出自《定风波·莫听穿林打叶声》。 
557,【T4】,第四届随蓝知识竞赛,题临安邸,这首诗描写了杭州的繁华富庶，作者是林升。首句是“山外青山楼外楼”。
558,【S6】,第四届随蓝知识竞赛,送元二使安西,这首是一首著名的送别诗，作者让友人在离开之前多喝了一杯酒，诗名也叫《渭城曲》。
564,【B2】,第四届随蓝知识竞赛,白堤,这是一个水利工程，最早在唐朝主持修建。以一位诗人的姓氏为名。也是现在西湖的著名景点。《钱塘湖春行》中提到过。
565,【A6】,第四届随蓝知识竞赛,哀民生之多艰,这是一句诗，中国农业大学的校训化用了这句诗。原诗的意思是感慨百姓生活充满困苦。出自《离骚》，上一句是长太息以掩涕兮。
566,【Q7】,第四届随蓝知识竞赛,群山万壑赴荆门,这句诗写了三峡的奇险，也写出了一位美女的所在地。出自杜甫的一首怀古诗，下句是”生长明妃尚有村”。
570,【Y5】,第四届随蓝知识竞赛,月下飞天镜,这句诗描写了大江上的壮丽景象，月光倒映在江面上，好像是天上飞来的明镜。下句是“云生结海楼”。
571,【L2】,第四届随蓝知识竞赛,列缺,这是一个穴位名称，属于手太阴肺经，位于手腕桡骨茎突上方。这个词还有空隙、闪电的意思，出现在李白一首记梦诗中。
576,【X2】,第四届随蓝知识竞赛,相思,这首诗是作者为一位乐师所写，提到了一种表达思念的植物，也叫《江上赠李龟年》，诗中“愿君多采撷”的下一句点出了该题目。
577,【J7】,第四届随蓝知识竞赛,几处早莺争暖树,这句诗描写了初春之时鸟儿开始陆续鸣叫的情景，是作者在西湖所写。下句是“谁家新燕啄春泥”。
578,【H3】,第四届随蓝知识竞赛,欢乐颂,这是一首创作于18世纪的诗歌，作者是德国著名诗人席勒。与席勒同时期的著名音乐家贝多芬将其谱曲并广泛流传，现今为欧盟盟歌。
580,【B7】,第四届随蓝知识竞赛,半入江风半入云,这句诗形容的是音乐声，作者在成都听到了繁杂的管弦声，有的随着江飘去，有的飘入云端。
584,【A7】,第四届随蓝知识竞赛,安能辨我是雄雌,这句诗是一个反问句，写的是兔子，两只兔子一起跑时，很难分辨性别。
586,【Y7】,第四届随蓝知识竞赛,也无风雨也无晴,这句词反映了苏轼一种无所谓的态度，就算它是在刮风下雨，或者是雨过天晴，他都会归去。
587,【B7】,第四届随蓝知识竞赛,毕竟西湖六月中,这句诗写出了西湖在某一时间段的景色和平时不一样的原因，因为现在正值农历六月。
590,【G3】,第四届随蓝知识竞赛,龚自珍,这位诗人也是著名藏书家，著有一组多达315首的组诗，“美人如玉剑如虹”出自他的笔下。“落红不是无情物”也是他的经典。
596,【P7】,第四届随蓝知识竞赛,琵琶弦上说相思,这是描写一位歌女演奏某种乐器的一句词，是晏几道怀念歌女小苹所写。
601,【S5】,第四届随蓝知识竞赛,沙暖睡鸳鸯,这句诗描绘的是春景，成对的鸭子正憩息在温和的沙地上。上句是“泥融飞燕子”。
602,【C7】,第四届随蓝知识竞赛,沧海月明珠有泪,这句诗出自一首内容较为晦涩的作品，运用了鲛人的典故，即泣泪成珠。下句是“蓝田日暖玉生烟。”
604,【H7】,第四届随蓝知识竞赛,忽见陌头杨柳色,这句诗描写了一位少妇看到路边的柳枝而触景生情。下句是“悔教夫婿觅封侯”。
605,【X5】,第四届随蓝知识竞赛,行行重行行,这句诗中有两个叠词，四个相同的字。是古诗十九首的第一句。下句是“与君生别离”。
606,【F8】,第四届随蓝知识竞赛,逢雪宿芙蓉山主人,这首唐诗描绘了雪夜的景象，诗中提到了犬吠和归人，作者是刘长卿。首句是“日暮苍山远”。
607,【Z2】,第四届随蓝知识竞赛,郑谷,这是一位晚唐诗人，曾是诗僧齐己的一字师。他因写鹧鸪的诗而得名“郑鹧鸪”，“扬子江头杨柳春，杨花愁杀渡江人”便出自他笔下。
612,【F3】,第四届随蓝知识竞赛,飞花令,这是一个游戏，最早用于宴饮时助兴取乐，得名于韩翃的一句诗。现在规则通常是给出一个主题字，参与者轮流说出带有该字的诗句。
621,【F5】,第四届随蓝知识竞赛,风流天下闻,这句诗写出了作者喜欢另一位诗人的原因，因为孟浩然为人倜傥，天下皆知。
622,【A8】,第四届随蓝知识竞赛,安得猛士兮守四方,这句诗是一位首领回乡后所写，意思是如何才能得到勇士，为我镇守边疆。是这首诗的最后一句。
623,【W2】,第四届随蓝知识竞赛,王翰,这是一位盛唐诗人，少年时性格豪放，有著名的边塞作品，“古来征战几人回”出自他的笔下。
625,【H5】,第四届随蓝知识竞赛,何日遣冯唐,这是一句词，是一个问句，运用了汉文帝派人赦免魏尚，即云中太守的典故。出自苏轼的一首江城子。
626,【R7】,第四届随蓝知识竞赛,日暮聊为梁甫吟,这句诗是杜甫登高所作，提到了一首送葬的作品，运用了诸葛亮和刘禅的典故，上句是“可怜后主还祠庙”。
629,【L3】,第四届随蓝知识竞赛,卢虚舟,这位唐朝人字幼真，曾任殿中侍御史，也曾与李白共游庐山，李白有诗相赠。
630,【L3】,第四届随蓝知识竞赛,骆宾王,这是一位初唐时期的诗人，是初唐四杰之一。写诗善用数字。七岁时就有咏鹅的名篇。
632,【C6】,第四届随蓝知识竞赛,重湖叠巘清嘉,这句词描写的是西湖，其里湖外湖以及周围重叠的山峦十分秀丽。出自柳永的《望海潮》，下句是“有三秋桂子”。
635,【Z2】,第四届随蓝知识竞赛,紫陌,这个词可以指京城的道路，与当时铺路的土有关。首字是一种颜色，岑参奉和贾至的诗，以及欧阳修的一首浪淘沙都有提到。
638,【J5】,第四届随蓝知识竞赛,竟夕起相思,这句诗写的是作者望着月亮而整夜不眠，想念亲人。出自张九龄的《望月怀远》。上句是“情人怨遥夜”。
643,【L2】,第四届随蓝知识竞赛,罗隐,这是一位唐朝诗人，他其貌不扬，屡试不第，却也认为“今朝有酒今朝醉”，“为谁辛苦为谁甜”也是他的名句。
651,【D7】,第四届随蓝知识竞赛,钿头银篦击节碎,这句诗写的是弹奏者的发钗因为长期用来打节拍都损坏了。下一句是血色罗裙翻酒污。
653,【W4】,第四届随蓝知识竞赛,惟余莽莽,这句词描写的是冬天的景色，是毛主席率领红军长征部队胜利时所写，此时只剩下了白茫茫的一片。上句是“望长城内外”。
656,【T6】,第四届随蓝知识竞赛,踏破贺兰山缺,这是一句词，作者因想起国耻而愤恨，希望亲自驾车出征踏平敌军的所在地。出自岳飞的《满江红》。
657,【J2】,第四届随蓝知识竞赛,绝句,这是一种体裁，通常有五言和七言，由四句组成。杜甫的“两个黄鹂鸣翠柳”便为该体裁的诗作。
659,【W7】,第四届随蓝知识竞赛,闻说鸡鸣见日升,这句诗写的是作者听说的一个观景地，据说在某座山的高塔上，报晓之后就能看到日出。出自王安石的《登飞来峰》。
660,【C5】,第四届随蓝知识竞赛,出没风波里,这句诗描写了捕鱼人的辛苦，人们只知道鲈鱼鲜美，但捕鱼人却驾着小船冒着风浪出没其中。
662,【H5】,第四届随蓝知识竞赛,浑欲不胜簪,这句诗是杜甫在离乡避乱时看到自己的头发“川流不息”后发出的感慨，表现出他忧国思乡的心情。
664,【W7】,第四届随蓝知识竞赛,五月渔郎相忆否,这句词是一个问句，写的是在长安漂泊的主人公看着荷花而思念故乡渔人的心情。下句是“小楫轻舟”。
668,【T3】,第四届随蓝知识竞赛,天台山,这是一座浙东名山，是唐朝诗人所向往的朝圣之地，从最狭义的范围来看，它为诸山总称。浙东某地级市因它而得名，李白为他写下“对此欲倒东南倾”。
669,【W5】,第四届随蓝知识竞赛,无花只有寒,这是一句诗，如果今天绿方咕了，可以用这句诗形容场上的情况。描写的是边塞农历五月的情景。出自李白的一首《塞下曲》。
670,【L7】,第四届随蓝知识竞赛,刘郎已恨蓬山远,这句诗作者是李商隐，后也被宋祁引用过。出自一首无题诗。运用了东汉时刘晨的典故，意思是主人公本已怨恨仙境的遥远。下句是“更隔蓬山一万重”。
671,【H7】,第四届随蓝知识竞赛,还君明珠双泪垂,这句诗表面上写的是一位女子，实际上是作者委婉地对一位官员提出的拒官请求。是张籍为李师道所写。下句是“恨不相逢未嫁时”。
674,【Y7】,第四届随蓝知识竞赛,云中谁寄锦书来,这句词运用了苏蕙的典故，写的是作者在等待着远方传来的信件。出自李清照的一首《一剪梅》。
680,【H7】,第四届随蓝知识竞赛,衡阳雁去无留意,这句词写出了飞禽的迁徙，即大雁南飞到了湖南，出自范仲淹的一首《渔家傲》。
681,【Y5】,第四届随蓝知识竞赛,欲将轻骑逐,这句诗写的是匈奴首领逃离时，守关将军准备带兵追赶的场景，出自卢纶的塞下曲，下句是“大雪满弓刀”。
683,【W2】,第四届随蓝知识竞赛,王冕,这是一位画家，曾有过隐居经历，也是一位著名诗人，曾为自己的画作题诗。他擅长山水画，尤其喜爱梅花。“只留清气满乾坤”出自他的笔下。
684,【Q5】,第四届随蓝知识竞赛,千里暮云平,这句诗描写的是傍晚的景象，这里在经历了一场狩猎后，原来射雕的地方现在已经只剩下了傍晚的云层。
686,【J4】,第四届随蓝知识竞赛,橘子洲头,这是一句词，是作者在深秋时期观景时所站立的地点。该地点位于湖南长沙。上句是“湘江北去”。
690,【C4】,第四届随蓝知识竞赛,成吉思汗,这句词是作者在行军途中，望着苍茫大地，感叹大好河山，抒发爱国情怀时所作。全词列举了各个时代的杰出人物。这句词便是其中之一，他的后代创立了元朝。
692,【X3】,第四届随蓝知识竞赛,西昆体,这是宋朝初年流行的一个诗歌流派，追求形式美与声律整齐，得名于《西昆酬唱集》。
695,【J5】,第四届随蓝知识竞赛,脚著谢公屐/脚着谢公屐,这句诗提到了一位诗人的一种发明，是李白梦见自己登山时所写。他穿着谢灵运发明的登山工具。
697,【R7】,第四届随蓝知识竞赛,挼尽梅花无好意,这是一句词，描写作者手上拿着梅花却没有心情欣赏，只好把花瓣都揉烂，出自李清照《清平乐·年年雪里》，下一句是“赢得满衣清泪”。
698,【R6】,第四届随蓝知识竞赛,人面不知何处,这句词是晏殊所写，运用了崔护的典故，只比崔护的诗句少了一个字。下句是“绿波依旧东流”。
700,【J7】,第四届随蓝知识竞赛,旌旗十万斩阎罗,这句诗写于1936年冬，诗人不畏牺牲，决心在阴间与死去的战友们一道与反动派斗争到底。上句是“此去泉台招旧部”
701,【W5】,第四届随蓝知识竞赛,我歌月徘徊,这句诗写的是作者在夜晚独自饮酒后，在月下酒兴一发而与明月一同欢乐的情景。作者吟唱时，月亮好像一直跟随着他。
702,【L7】,第四届随蓝知识竞赛,乱入池中看不见,这句诗写的是采莲女孩，因其罗裙嫩绿，笑靥如花，与池中植物一样而无法分辨，出自王昌龄《采莲曲》。
704,【X7】,第四届随蓝知识竞赛,乡音无改鬓毛衰,这句诗写的是作者时隔多年重回故地的变化，虽然他的口音还是没变，但是已经老了。
711,【J5】,第四届随蓝知识竞赛,经冬复历春,这句诗描写的是季节的更替，是作者客居他乡与家人通信受阻所写。出自宋之问的《渡汉江》。
716,【G5】,第四届随蓝知识竞赛,更与何人说,这句词写于送别之时，表达了离别之后作者将难以再找人表达自己的情绪。是柳永一首《雨霖铃》的最后一句。
717,【Y5】,第四届随蓝知识竞赛,欲语泪先流,这句词写出了作者在暮春时睹物思人的悲伤。作者还未开口表达自己的情绪就已经哭了出来。上句是“物是人非事事休”。
718,【H5】,第四届随蓝知识竞赛,还乡须断肠,这句词出自韦庄的一首《菩萨蛮》，描写了作者在江南漂泊，但却因为家乡战乱而认为回乡后肯定会十分悲伤。
719,【C3】,第四届随蓝知识竞赛,长干行,这首乐府题材诗歌描写了一对相恋的男女，作者是李白。李益、崔颢也写过同题诗歌。青梅竹马出自此诗。
726,【H5】,第四届随蓝知识竞赛,环滁皆山也,这是一句词，概括了安徽某地的风景，出自黄庭坚的一首《瑞鹤仙》，该作品隐括了欧阳修的一篇著名古文，且与全文的第一句相同。
731,【S7】,第四届随蓝知识竞赛,疏影横斜水清浅,这句诗与光的折射有关，从水中的倒影描写出了梅花的姿态，出自林逋的《山园小梅》。
732,【Y7】,第四届随蓝知识竞赛,一片春愁待酒浇,这句词写于吴江上，虽时值春季，但漂泊行舟的作者因思乡而依然需要借酒消愁。出自蒋捷的一首《一剪梅》。
733,【S8】,第四届随蓝知识竞赛,送杜少府之任蜀州,这是一首著名的送别诗，写于友人上任之时，劝勉友人不要因离别而哀伤，“海内存知己”出自这一作品。
735,【Z7】,第四届随蓝知识竞赛,只恐夜深花睡去,这句诗写了诗人非常喜爱海棠花，高举蜡烛看海棠，就怕花因为天黑而合拢。作者是苏轼。
736,【D5】,第四届随蓝知识竞赛,带月荷锄归,这句诗描写作者隐居务农，十分积极，干活到很晚才带着农具回住所。出自《归园田居》。
741,【S9】,第四届随蓝知识竞赛,十一月四日风雨大作,这是一组诗的题目，共两首，一首温馨但却孤冷，另一首无奈但却热血，描写了作者虽然隐居山村，但仍然想着保家卫国的心情。“铁马冰河入梦来”出自这组作品。
743,【Y7】,第四届随蓝知识竞赛,雨打梨花深闭门,这句词秦观、唐寅、李重元都写过，秦观的上句是“甫能炙得灯儿了”，唐寅的下句是“忘了青春”或“孤负青春”，李重元的上句是“欲黄昏”。
744,【X7】,第四届随蓝知识竞赛,行人弓箭各在腰,这句诗描写了即将出征的士兵的状态，出自一首讽刺了当时用兵的乐府诗，将士们分别佩着弓箭。上句是“马萧萧”。
745,【S7】,第四届随蓝知识竞赛,深巷明朝卖杏花,这句诗写的是作者在清晨听到的人声，前一晚失眠而听尽雨声的作者在第二天一早便听到了叫卖杏花的声音。
747,【M3】,第四届随蓝知识竞赛,孟浩然,这是一位诗人的姓和字，他好游山水，曾因在作品中指出皇帝不足而错过做官机会，也未曾做过官。《春晓》是他的代表作，其原名不详，因此人们直接称其字。
748,【R3】,第四届随蓝知识竞赛,人不寐,这是一句词，描写的是边塞地区出征的将士彻夜难眠。出自范仲淹的《渔家傲》。
749,【F7】,第四届随蓝知识竞赛,飞入菜花无处寻,这句诗以一个动词和一个名词写出两种黄色的生物，它们混在一起，导致玩耍的儿童分辨不清，作者是杨万里。
752,【S5】,第四届随蓝知识竞赛,朔风如解意,这句诗写的是作者对梅花的喜爱之情，作者希望北风能够理解自己对梅花的这份情感，而不要摧残它。出自崔道融的《梅花》。
754,【P7】,第四届随蓝知识竞赛,凭君传语报平安,这句诗写出了在没有写信条件时的传递信息的方式，岑参让进京的使者给家人捎个口信。
756,【H7】,第四届随蓝知识竞赛,红杏枝头春意闹,这句词写出了春天时生意盎然的景象，其最后一个字被王国维评价为“境界全出”，作者也因这句词被称为“红杏尚书”。上句是“绿杨烟外晓寒轻”。
761,【F3】,第四届随蓝知识竞赛,风雅颂,这是《诗经》六义中的三个，即诗经的三个部分：地方音乐，周王朝直辖的音乐，宗庙祭祀的音乐。
763,【M5】,第四届随蓝知识竞赛,米开朗基罗/米开朗琪罗/米克朗琪罗/米克朗基罗,这是一位著名的诗人，建筑师，画家，雕塑家。是意大利的文艺复兴后三杰之一。被罗曼罗兰写入《名人传》。《大卫》是他的代表作。
765,【L5】,第四届随蓝知识竞赛,聊赠一枝春,这是一句南北朝时期的诗，写的是作者对北方的友人的祝福。陆凯托付使者将一枝梅花寄给范晔。
774,【D7】,随蓝知识竞赛SP1,东风夜放花千树,这句词描写的是元宵节花灯的繁多，是该词的第一句。作者是辛弃疾。
784,【T5】,随蓝知识竞赛SP2,踏雪没心情,这句词写的是作者无心过节的心态。曾好感月吟风的她觉得自己已经衰老，不愿在元宵再看灯赏雪。上句是“试灯无意思”
787,【S7】,随蓝知识竞赛SP2,谁谓伤心画不成,这个问句反用了前人高蟾的诗意，批判了迎合当权者的画家。作者是韦庄。下句是“画人心逐世人情”。
793,【Y7】,随蓝知识竞赛SP2,欲行不行各尽觞,这句诗描写了依依惜别的场景，李白将赴扬州，在酒店内，金陵的朋友们即席相送。
797,【B7】,随蓝知识竞赛SP2,不指南方不肯休,这句诗写的是一种工具的工作效果，作者用它来比喻自己的爱国之心，出自文天祥的《扬子江》。
798,【M7】,随蓝知识竞赛SP2,莫待无花空折枝,这句诗提醒人们应珍惜时间，不要等到花落了，只留下了树枝。
803,【Y2】,随蓝知识竞赛SP2,燕燕,这是《诗经·国风》中的一篇，被誉为万古送别诗之祖。
804,【G4】,随蓝知识竞赛SP2,观书有感,这组诗共两首，写出了作者从书本中悟到的人生哲理。“为有源头活水来”便出自其中一首。
805,【W2】,随蓝知识竞赛SP2,王籍,这是一位诗人，他仕途不尽得意，好游山水以自遣，有通过鸟鸣以声写静的佳句。《入若耶溪》是他的代表作。
806,【L7】,随蓝知识竞赛SP2,楼高莫近危阑倚,这句词写的是游子离家后，其妇想登楼眺望却又知徒劳而强忍思念之情的表现。出自欧阳修的《踏莎行》，上一句是“盈盈粉泪”。
808,【M7】,随蓝知识竞赛SP2,明日愁来明日愁,这句诗表达了及时行乐的态度，罗隐认为，以后的烦恼就留到以后再来担心吧。
810,【X5】,随蓝知识竞赛SP2,弦断有谁听,这句词是作者听到蟋蟀鸣叫后的感受，岳飞想到自己知音难觅，把琴弦弹断也无人能解。
812,【S3】,随蓝知识竞赛SP2,上官仪,这位初唐诗人曾官至宰相，其诗“琦错婉媚”，开创一代诗体，却因起草一封废后诏书而遭杀身之祸。他的孙女是人称“巾帼宰相”的上官婉儿。
813,【Q7】,随蓝知识竞赛SP2,千寻铁锁沉江底,这句诗运用了吴主孙皓的典故，是作者游西塞山所写，下句是“一片降幡出石头”。
814,【X3】,随蓝知识竞赛SP2,新婚别,这是杜甫的一首诗，反映了安史之乱征兵政策的惨无人道。诗中通过一对夫妇结婚后丈夫的匆忙告别描写了这一现实。
821,【C5】,随蓝知识竞赛SP2,澄江静如练,这句诗写于南北朝时期，李白在游玩时回忆起了谢眺的这句诗。它描绘了向白绢一样的平静的长江水。上句是“余霞散成绮”。
823,【Y5】,随蓝知识竞赛SP2,幽人应未眠,这句诗写于秋天的夜晚，作者在推测友人丘丹睡觉与否，上句是“空山松子落”。
825,【C7】,随蓝知识竞赛SP2,此花开尽更无花,这句诗写出了作者喜欢菊花的原因，元稹认为，这种花开了以后便没有多少花开放了。
828,【Y7】,随蓝知识竞赛SP2,月移花影上栏杆,这句诗是作者因被春色吸引而不寐所写，王安石看到了栏杆上有月光照映出的花影。
834,【W7】,随蓝知识竞赛SP2,我以我血荐轩辕,这句诗表达了作者愿用自己的满腔热忱报效祖国的情怀。出自鲁迅的《自题小像》。上句是“寄意寒星荃不察”。
837,【Q2】,随蓝知识竞赛SP2,曲江,这组诗共二首，是作者在安史之乱间游长安所写，“人生七十古来稀”便出自这组诗。
839,【D5】,随蓝知识竞赛SP2,但坐观罗敷,这句乐府诗写了劳动者和路人停下手中之事，相互埋怨的原因。因为他们看到了一位善养蚕的美女。出自《陌上桑》。上句是“来归相怨怒”
845,【S7】,随蓝知识竞赛SP2,色不迷人人自迷,这句诗与杭州有关，它的下句写到了春秋时期的一位美女，同时也是一句杭州俗语。意思是人并非被美色所陶醉，而是因为自己沉醉。
850,【Y7】,随蓝知识竞赛SP2,因过竹院逢僧话,这句诗是作者忘却尘世烦恼而感到清闲的原因，作者遇到了一位山僧并与之闲聊。出自李涉的《题鹤林寺壁》。
851,【Z2】,随蓝知识竞赛SP2,鹧鸪,这种鸟在古诗词中是离别的象征，人们模拟其叫声为“行不得也哥哥”。有个词牌名中有这种鸟的名字。
859,【Z7】,随蓝知识竞赛SP2,种桃道士归何处,这句诗创作时，距离作者第一次被贬已有23年。期间他曾被召回过京城却又被贬。这次重回京城的玄都观，他写下这句诗表示“害过我的人都去哪了！”
864,【X5】,随蓝知识竞赛SP2,闲坐说玄宗,这句诗写的是宫殿衰败后，宫女们的聊天内容。她们正聊着唐明皇的事情。
867,【Z2】,随蓝知识竞赛SP2,紫薇,这是一种花，白居易曾经写过不少与它相关的诗，它在唐朝时中书省多有种植，杜牧也因他描写这种花“不占园中最上春”获得了一个雅号。
868,【Z7】,随蓝知识竞赛SP2,只疑松动要来扶,这句词写了作者闲居期间晚上喝酒靠树醉倒时靠着树站起来时产生的幻觉。出自辛弃疾《西江月·遣兴》。下一句是“以手推松曰去”。
873,【T7】,随蓝知识竞赛SP3,同是天涯沦落人,这句诗是作者遇到另一位与自己相似的患难者时所写，出自一首长诗，他觉得自己和琵琶女都是可怜人，相遇了何必在意是否曾经认识。
875,【A3】,随蓝知识竞赛SP3,奥德赛,这是一部史诗，主要内容是特洛伊战争后一位水手的海上历险。作者是荷马，书名就是主人公的名字。
878,【C7】,随蓝知识竞赛SP3,曾是惊鸿照影来,这句诗是作者重游故地时看到春水在桥下荡漾，想起当年水中动人的倒影，借此怀念逝去的妻子唐婉。上句是“伤心桥下春波绿”。
879,【W5】,随蓝知识竞赛SP3,为有暗香来,这句诗写出了作者没有将花误认为是自然景观的原因，因为梅花传来了香气。出自王安石的《梅花》。
884,【W2】,随蓝知识竞赛SP3,王湾,这位诗人曾往来于吴楚间，写下了不少歌咏山水的作品。该盛唐诗人的其中两句诗还被宰相张说亲自书写并悬挂于政事堂上，即“海日生残夜，江春入旧年”。
894,【D5】,随蓝知识竞赛SP3,渡荆门送别,这是一首赠别家乡的作品，是作者青年时期所写，作于如今湖北一带，诗中描绘了壮美的画面。“江入大荒流”出自这一作品。
897,【K5】,随蓝知识竞赛SP3,可怜无数山,这句词作于赣州，与李觏《乡思》中“已恨碧山相阻隔”一句含义相近。写辛弃疾远望长安时，可惜只看得到青山。
898,【T7】,随蓝知识竞赛SP3,他年我若为青帝,这句诗写了作者的宏伟抱负，借菊花之手表现他想要出人头地改变底层百姓生活的志向。下一句是“报与桃花一处开”。
900,【C7】,随蓝知识竞赛SP3,草色遥看近却无,这句诗描绘了早春时期的景象，在蒙蒙春雨中，远望青草连成一片，近看却显得稀疏。
901,【L7】,随蓝知识竞赛SP3,流光容易把人抛,这句词写的是时间的流逝让人难以追赶，连植物都会快速更替。出自蒋捷的一首《一剪梅》。
902,【H7】,随蓝知识竞赛SP3,黄梅时节家家雨,这句诗写出了准静止锋的影响，除了受到天气影响外，作者还在此时听到了蛙鸣。该句与“满城风絮”时的天气相同。出自赵师秀的《约客》。
916,【Y5】,随蓝知识竞赛SP3,幽期不负言,这句诗的意思是“我一定不会咕的”，出自贾岛的《题李凝幽居》，上一句是“暂去还来此”。
917,【C2】,随蓝知识竞赛SP3,蔡琰,这位诗人活跃于建安年间，其父为东汉末年善诗文书法的著名政治家。其本人也擅长文学，后半生经历坎坷，爱情与婚姻并不幸福，作品中多悲伤之情。代表作有《悲愤诗》和《胡笳十八拍》。
919,【L7】,随蓝知识竞赛SP3,立根原在破岩中,这句诗描写的是一种植物的坚韧，出自一首题画诗。竹子牢牢地扎根于岩石缝之中。
922,【Q4】,随蓝知识竞赛SP3,秋以为期,这句诗写出了一个约定的时间，主人公喜欢的男子等到秋天可以来迎娶自己。
923,【J6】,随蓝知识竞赛SP3,江南逢李龟年,这首诗是杜甫在安史之乱后所写，他与同样漂泊在外的宫廷音乐家重逢，诗中有“落花时节又逢君”的名句。
925,【X7】,随蓝知识竞赛SP3,行人更在春山外,这是一句词，在“名落孙山”的典故中有对这句词的化用，写的是思妇对行人的思念。上句是“平芜尽处是春山”。
926,【L2】,随蓝知识竞赛SP3,卢纶,这是一位中唐时期的诗人，和司空曙是表兄弟，擅长写边塞诗。“平明寻白羽”出自他笔下。
928,【G7】,随蓝知识竞赛SP3,共来百越文身地,这句诗中写到了南方少数民族的一个风俗，是作者被贬柳州登上城楼所写，下句是“犹自音书滞一乡”。
933,【S4】,随蓝知识竞赛SP3,四十三年,这句词写的是作者此次被调任前线距离他带人从敌占区一路冲杀投奔王师的时间，出自《永遇乐·京口北固亭怀古》。
935,【W7】,随蓝知识竞赛SP3,惟有幽人自来去,这句诗写出了作者隐居之处的幽静，作者晚上回到鹿门山时，只有他自己一个人在此来往。
942,【J5】,随蓝知识竞赛SP3,江清月近人,这句诗出自一首羁旅诗，描绘了江上的夜景，月亮倒映在建德江中，使人倍感亲切。上句是“野旷天低树”。
943,【X6】,随蓝知识竞赛SP3,嬉嬉钓叟莲娃,这句词描写的是杭州的夜景，钓鱼人和采莲人都十分欢乐。出自柳永的一首望海潮。
949,【Y7】,随蓝知识竞赛SP3,又岂在朝朝暮暮,这句词是一个问句，说的是情侣之间不必在意一朝一夕的相聚，更重要的是矢志不渝的感情。
951,【L5】,随蓝知识竞赛SP3,泠泠七弦上,这句诗描写的是清越的琴声，人们大都不再弹这首歌的旧调了。下句是“静听松风寒”。
955,【B7】,随蓝知识竞赛SP3,半匹红绡一丈绫/半匹红纱一丈绫,这句诗写的是“购买商品”所用的“等价物”，使者只用了这些丝织品就换来了一车千余斤的炭。
958,【Y5】,随蓝知识竞赛SP3,一声何满子,这句诗中含有一个词牌名，该词牌为唐教坊曲名。诗句的主人公听了这首歌后留下了两行泪。
963,【D5】,随蓝知识竞赛SP3,但闻人语响,这句诗写的是静谧的深山中仅有的声音：只能听到人的说话声，但看不到人影。
965,【S7】,随蓝知识竞赛SP3,使我不得开心颜,这是一首诗的最后一句，体现了作者不愿向有势力者低头的态度，是作者从梦中醒来所写，他在梦中游了天姥山。
967,【W7】,随蓝知识竞赛SP3,微躯此外更何求,这句诗是作者晚年所写，其上句有两种版本。它表达了作者除了这些东西之外再也没有别的需求了，出自杜甫的《江村》。
970,【J7】,随蓝知识竞赛SP3,晋代衣冠成古丘,这句诗写的是位于现今南京玄武湖公园内的景点，这里曾经是郭璞的衣冠冢，它在唐代时已经变成了丘壑。
973,【C7】,随蓝知识竞赛SP3,抽刀断水水更流,这句诗所写的现象可以用流体压强解释，作者用它来比喻送别时无法消去的哀愁，是李白在谢眺楼所写。
974,【L7】,随蓝知识竞赛SP3,泪眼问花花不语,这句词的句式与所换的题相似，写出了作者对春景逝去的无奈，他哭着向落花询问是否知道自己这样的心情。
976,【X5】,随蓝知识竞赛SP3,纤纤出素手,这句诗写的是一位难以见到心爱之人的女子，出自古诗十九首的一首，诗句用叠词写出了女子漂亮的手。上句是“娥娥红粉妆”。
978,【W3】,随蓝知识竞赛SP3,望湖楼,这一景点位于浙江，有多位诗人曾在该楼上观景。“白雨跳珠乱入船”便写于此地。
